model,image,garden,original_width,original_height,input_height,input_width,tp,fp,tn,fn,pred_boundary,true_boundary,matched_pred_boundary,matched_true_boundary,boundary_band_pixels,boundary_band_errors,mowable_iou,nonmowable_false_positive_rate,predicted_mowable_error_fraction,boundary_precision,boundary_recall,boundary_f1,boundary_band_error_rate,model_ms,end_to_end_ms
segformer_b0_ade20k,images/6G0262950.jpg,6,4000,3000,512,512,9050207,192021,2757631,141,9390,9697,288,304,44208,21813,0.9792085773679886,0.06509954394620111,0.02077648376560284,0.030670926517571886,0.03134990203155615,0.031006697718695818,0.49341748099891425,76.77613067626953,2589.0972879997207
segformer_b0_ade20k,images/6G0272972.jpg,6,4000,3000,512,512,7492112,45086,4417108,45694,12165,14750,2957,2860,68502,30889,0.9880283142632125,0.010103998167717496,0.00598179854104934,0.24307439375256884,0.19389830508474576,0.21571925698576605,0.45092114098858427,42.261375427246094,2621.7815240001983
segformer_b0_ade20k,images/6G0272985.jpg,6,4000,3000,512,512,7984979,158614,3856143,264,8516,11155,293,263,50537,24393,0.9804910621588763,0.03950774604789281,0.019477152161214345,0.03440582433067168,0.023576871358135364,0.027980130436448137,0.4826760591249975,67.44054412841797,2541.1777859999347
segformer_b0_ade20k,images/6G0283020.jpg,6,4000,3000,512,512,9285122,40543,2649037,25298,8016,9232,1254,1260,43250,19556,0.9929589070131065,0.015074100788970769,0.004347464765247304,0.156437125748503,0.13648180242634314,0.14577972834727618,0.45216184971098267,76.15789031982422,2652.0214049996866
segformer_b0_ade20k,images/6G0293040.jpg,6,4000,3000,512,512,9017714,59872,2892785,29629,10796,13259,2665,2711,61718,26632,0.9901725170647668,0.020277329876108197,0.006595586095246027,0.2468506854390515,0.20446489177162683,0.223667434631828,0.4315110664635925,42.46198272705078,2546.2699889999385
segformer_b0_ade20k,images/6G0303089.jpg,6,4000,3000,512,512,9144357,16576,2825215,13852,8076,9236,4355,4406,41337,14714,0.996683519014342,0.005832941268376176,0.0018094226865320378,0.5392521050024764,0.47704634040710264,0.5062454723023496,0.3559522945545153,76.0060806274414,2769.224781999583
segformer_b0_ade20k,images/6G0303111.jpg,6,4000,3000,512,512,9294873,26627,2663638,14862,8886,9038,3301,3146,41689,16905,0.9955561920156909,0.009897537974883516,0.0028565145094673603,0.3714832320504164,0.3480858597034742,0.3594041536123143,0.4055026505792895,76.28482818603516,2646.4119439997376
segformer_b0_ade20k,images/7G0047810.jpg,7,4000,3000,512,512,8239444,28726,3190250,541580,13943,11122,545,454,52283,25285,0.9352642242969438,0.00892395594126828,0.003474287538838703,0.039087714265222694,0.040819996403524544,0.03993507866450305,0.48361800202742766,73.5552978515625,2618.163791999905
segformer_b0_ade20k,images/7G0047836.jpg,7,4000,3000,512,512,20539,0,2943522,9035939,1270,8867,0,0,41226,19966,0.0022678794118419984,0.0,0.0,0.0,0.0,0.0,0.48430602047251736,75.86630249023438,2597.953397999845
segformer_b0_ade20k,images/7G0047871.jpg,7,4000,3000,512,512,8971809,109738,2907728,10725,8756,10731,999,986,51391,24032,0.9867510562816423,0.0363676011593834,0.01208362407858485,0.11409319323892188,0.09188332867393532,0.101790847582773,0.46763051896246427,75.99059295654297,2678.5728120003114
segformer_b0_ade20k,images/7G0057901.jpg,7,4000,3000,512,512,8939897,39565,2984641,35897,8378,10043,1181,1135,47313,22188,0.9916296178554842,0.013082772800530123,0.004406165981881765,0.14096443065170686,0.11301403962959275,0.12545126155292047,0.468962018895441,76.84162902832031,2806.8012020003152
segformer_b0_ade20k,images/7G0067941.jpg,7,4000,3000,512,512,8589051,93599,3304858,12492,8400,12969,1888,2077,59008,25202,0.98779881915672,0.027541616680746586,0.010780003800682971,0.22476190476190477,0.16015112961677846,0.18703379583152566,0.42709463123644253,76.1131820678711,2867.4900989999514
segformer_b0_ade20k,images/7G0067962.jpg,7,4000,3000,512,512,7910967,93625,3069804,925604,32212,9824,1427,1498,46634,21136,0.8858671187060172,0.029596049097356067,0.011696411259936796,0.044300260772382964,0.15248371335504887,0.06865465844078913,0.45323154779774416,76.91590118408203,2647.9288010004893
segformer_b0_ade20k,images/7G0067990.jpg,7,4000,3000,512,512,8492964,95405,3264163,147468,8444,10157,850,879,46409,21975,0.9721980847399053,0.028397996409062116,0.011108628425257462,0.10066319279962103,0.08654130156542286,0.0930696002161472,0.4735072938438665,75.82249450683594,2571.248590000323
segformer_b0_ade20k,images/7G0078010.jpg,7,4000,3000,512,512,7811749,178350,3922372,87529,11208,14740,1768,1594,64487,31962,0.9670845203567185,0.043492341104810324,0.022321375492343712,0.15774446823697358,0.10814111261872456,0.1283158135141859,0.4956347791027649,76.12108612060547,2530.598782999732
segformer_b0_ade20k,images/7G0078051.jpg,7,4000,3000,512,512,8538716,165700,3291775,3809,9230,10712,459,417,49473,23992,0.9805346095214582,0.04792514768725732,0.01903631444085393,0.04972914409534128,0.03892830470500373,0.043670809396332395,0.48495138762557355,41.318878173828125,2605.32955600047
segformer_b0_ade20k,images/7G0078062.jpg,7,4000,3000,512,512,8411972,193946,3359979,34103,9534,11764,1629,1754,55719,24980,0.9736055039681037,0.054572339033603694,0.022536352310119617,0.17086217747010699,0.1490989459367562,0.15924041202254058,0.44832103950178576,75.59030151367188,2653.0879860001733
segformer_b0_ade20k,images/7G0088115.jpg,7,4000,3000,512,512,8511727,71130,3405343,11800,8000,8790,804,865,40237,18993,0.9903509820112658,0.020460391897190053,0.008287450204518145,0.1005,0.09840728100113766,0.0994426316707609,0.4720282327211273,76.30143737792969,2653.5042409996095
segformer_b0_ade20k,images/7G0088146.jpg,7,4000,3000,512,512,6850704,783986,4283793,81517,13593,11824,271,247,55279,26192,0.8878331024556495,0.15470011616528662,0.10268733897512539,0.019936732141543442,0.020889715832205683,0.020402101565506283,0.47381464932433653,76.47881317138672,2690.0353310002174
segformer_b0_ade20k,images/7G0098153.jpg,7,4000,3000,512,512,8495760,117949,3384903,1388,8016,10031,892,900,46347,21795,0.986147921491772,0.03367227619094384,0.013693172128289915,0.11127744510978044,0.08972186222709601,0.09934382094550866,0.47025697456146026,75.53372955322266,2634.282496999731
segformer_b0_ade20k,images/7G0108197.jpg,7,4000,3000,512,512,8760729,35214,3176529,27528,8000,9174,1554,1464,41895,18774,0.9928891929264572,0.010964140032374944,0.004003436584343487,0.19425,0.15958142576847612,0.17521729104870395,0.4481203007518797,41.22895812988281,2650.5698139999367
segformer_b0_ade20k,images/7G0108208.jpg,7,4000,3000,512,512,7757873,66962,3968943,206222,13501,12552,2176,2533,57215,24463,0.9659840541537683,0.016591569920501103,0.008557624537769806,0.16117324642619066,0.20180050987890377,0.1792131951286583,0.42756270208861313,76.20953369140625,2730.0285900000745
segformer_b0_ade20k,images/7G0108248.jpg,7,4000,3000,512,512,9026184,71079,2893206,9531,8030,9659,1770,1679,45217,19885,0.9911483668127334,0.02397846360926834,0.007813229099785287,0.22042341220423411,0.17382751837664354,0.1943719177992596,0.4397682287635181,41.4288330078125,2761.9565499999226
segformer_b0_ade20k,images/8G0266324.jpg,8,4000,3000,512,512,9019948,112570,2865611,1871,8014,8638,629,656,39847,18720,0.9874714116072788,0.0377982399323614,0.012326282849921566,0.07848764661841777,0.07594350544107432,0.07719461958979228,0.4697969734233443,75.73420715332031,2594.0043420005168
segformer_b0_ade20k,images/8G0266344.jpg,8,4000,3000,512,512,9168464,66487,2759115,5934,8192,11197,840,841,52910,24723,0.9921629800608924,0.023530207014292884,0.007199496781303983,0.1025390625,0.07510940430472449,0.0867066070522945,0.46726516726516726,76.43328094482422,2611.9377860004533
segformer_b0_ade20k,images/8G0266362.jpg,8,4000,3000,512,512,6015007,351778,2823087,2810128,38889,14446,364,399,68447,32875,0.6554499318016854,0.1108009316931586,0.05525206206900343,0.009359973257219266,0.02762010245050533,0.013981768038640572,0.48029862521366895,72.91283416748047,2677.773215000343
segformer_b0_ade20k,images/8G0276388.jpg,8,4000,3000,512,512,8835000,135098,3005296,24606,8002,8624,1053,1028,40562,18724,0.9822446630817423,0.04301944278329407,0.015060927985402166,0.13159210197450638,0.11920222634508348,0.1250911185264245,0.46161431882057097,76.4375991821289,2553.7050570001156
segformer_b0_ade20k,images/8G0276401.jpg,8,4000,3000,512,512,8819556,124171,3037185,19088,8008,10251,978,936,49148,21607,0.9840162939879937,0.03927776561703269,0.013883585668480266,0.12212787212787213,0.0913081650570676,0.10449286871511536,0.4396313176528038,77.12678527832031,2615.0954519998777
segformer_b0_ade20k,images/8G0286441.jpg,8,4000,3000,512,512,8623639,94423,3275920,6018,8915,10492,1635,1640,48469,21910,0.9884869235495318,0.02801584289788903,0.010830732793595641,0.18339876612450925,0.1563095691955776,0.16877408731764768,0.45204151106893065,75.56620788574219,2621.299500000532
segformer_b0_ade20k,images/8G0286461.jpg,8,4000,3000,512,512,9146681,152238,2686519,14562,10470,15106,1187,1255,70410,32984,0.9820904772340224,0.053628401444716825,0.016371580395527694,0.11337153772683858,0.08307957103137827,0.09589010498388963,0.46845618520096577,76.1556167602539,2630.0403069999447
segformer_b0_ade20k,images/8G0286476.jpg,8,4000,3000,512,512,8940547,241251,2813692,4510,14370,10554,300,353,48636,23681,0.9732470324313097,0.07897070419971829,0.026274919138931176,0.020876826722338204,0.033447034299791546,0.025707596121284502,0.4869027058146229,76.20588684082031,2733.723714000007
segformer_b0_ade20k,images/8G0296508.jpg,8,4000,3000,512,512,9138067,124682,2731640,5611,8084,8913,1038,955,41067,18963,0.9859421731568476,0.04365124100153974,0.013460582814022057,0.12840178129638793,0.10714686413104454,0.11681534563514759,0.46175761560376943,76.05625915527344,2732.971088999875
segformer_b0_ade20k,images/8G0296524.jpg,8,4000,3000,512,512,9218025,168814,2612974,187,8000,10703,546,570,49569,23019,0.9819963213055978,0.06068542965891002,0.01798411584560042,0.06825,0.05325609642156405,0.05982792119600478,0.4643829812987956,42.17628860473633,2662.2616130007373
segformer_b0_ade20k,images/8G0296544.jpg,8,4000,3000,512,512,8519730,130494,3349729,47,8012,10023,407,314,46726,21543,0.984909027705606,0.03749587310928064,0.015085620904152308,0.05079880179730405,0.031327945724832884,0.038755269229760324,0.4610495227496469,75.93440246582031,2544.4311520004703
segformer_b0_ade20k,images/8G0306582.jpg,8,4000,3000,512,512,8820371,50548,2949360,179721,10461,11228,1506,1511,52325,23147,0.9745577108359188,0.01684985006206857,0.005698169490669456,0.14396329222827645,0.13457427858924118,0.13911054180654878,0.44236980410893456,76.54105377197266,2604.497182999694
segformer_b0_ade20k,images/8G0306587.jpg,8,4000,3000,512,512,8852103,33664,2955672,158561,13061,11202,2096,2025,52207,23722,0.9787463479873795,0.011261363727597031,0.003788530579296081,0.16047775821146926,0.18077129084092125,0.1700211126372446,0.45438351178960673,76.05939483642578,2713.85539899984
segformer_b0_ade20k,images/8G0306617.jpg,8,4000,3000,512,512,6562264,38176,4964367,435193,21143,14051,1215,1268,66388,29058,0.9327183495784956,0.007631318711303431,0.005783856833786839,0.057465827933595046,0.0902426873532133,0.07021762738100058,0.43769958426221606,76.3406753540039,2684.8993620005785
segformer_b0_ade20k,images/8G0316654.jpg,8,4000,3000,512,512,8194782,95183,3706134,3901,9225,11202,1608,1772,52615,23428,0.9880533396609013,0.02503947973820652,0.011481713131478843,0.1743089430894309,0.15818603820746296,0.165856585407082,0.44527226076214005,75.66368103027344,2553.3145270001114
segformer_b0_ade20k,images/8G0316676.jpg,8,4000,3000,512,512,8482997,79601,3386594,50808,11023,15539,2115,2388,72746,32836,0.9848597639540038,0.022964951481379437,0.009296360754060859,0.1918715413226889,0.15367784284703007,0.1706639104280572,0.45137876996673354,75.82530975341797,2601.5090809996764
segformer_b0_ade20k,images/9G0397091.jpg,9,4000,3000,512,512,9773614,57082,2167116,2188,8016,10420,3971,4063,48665,18154,0.9939722669361298,0.025664082064636332,0.005806506477262647,0.4953842315369261,0.3899232245681382,0.4363722809043276,0.37304017260865097,76.2270736694336,2597.81219100023
segformer_b0_ade20k,images/9G0397156.jpg,9,4000,3000,512,512,9606200,89296,2303307,1197,8022,8703,888,940,40514,18749,0.990667643082028,0.03732169524154237,0.009210049697302748,0.11069558713537771,0.10800873262093531,0.10933565543235997,0.46277829885965344,75.98067474365234,2594.6817669992015
segformer_b0_ade20k,images/9G0407178.jpg,9,4000,3000,512,512,9392167,72959,2533437,1437,8000,8595,1952,1977,39390,16577,0.9921411815460374,0.02799229280585145,0.007708191100678427,0.244,0.23001745200698082,0.23680249768051487,0.42084285351612083,75.77062225341797,2769.324083000356
segformer_b0_ade20k,images/9G0417240.jpg,9,4000,3000,512,512,9290138,43812,2658447,7603,8000,9244,1374,1327,42685,18518,0.9944960971692822,0.016213101704906894,0.004693832728908983,0.17175,0.1435525746430117,0.15639044319794748,0.4338292140096052,75.8853759765625,2679.6476219997203
segformer_b0_ade20k,images/9G0417267.jpg,9,4000,3000,512,512,9348855,92553,2558592,0,8000,8582,212,206,39392,19293,0.9901971189042991,0.03491057637360461,0.00980288109570098,0.0265,0.02400372873456071,0.025190172187447367,0.4897694963444354,41.827423095703125,2747.9389580003044
segformer_b0_ade20k,images/9G0427326.jpg,9,4000,3000,512,512,9075982,145928,2778090,0,8064,8872,0,0,40983,20382,0.9841759461976965,0.04990666952118626,0.015824053802303426,0.0,0.0,0.0,0.49732816045677475,75.75580596923828,2694.9593419994926
segformer_b0_ade20k,images/9G0427359.jpg,9,4000,3000,512,512,7046598,690812,4254881,7709,10375,12555,389,419,61692,29641,0.9098114567381083,0.1396795150851458,0.08928207242475195,0.03749397590361446,0.0333731581043409,0.03531375730959309,0.4804674836283473,76.48553466796875,2595.1707009999154
segformer_b0_ade20k,images/9G0437390.jpg,9,4000,3000,512,512,8350517,12510,3544013,92960,8488,9570,1387,1410,45777,21108,0.987527180446233,0.003517480415563178,0.0014958698566918413,0.1634071630537229,0.14733542319749215,0.15495567448587988,0.4611049216855626,75.56845092773438,2525.716316999933
segformer_b0_ade20k,images/9G0447416.jpg,9,4000,3000,512,512,9845574,30099,2121621,2706,8004,8652,3542,3567,40855,15631,0.9966791110160887,0.013988344208354247,0.003047792287168682,0.4425287356321839,0.4122746185852982,0.4268662840304555,0.3825969893525884,76.43283081054688,2611.4403519995903
segformer_b0_ade20k,images/9G0457487.jpg,9,4000,3000,512,512,9382686,66034,2428139,123141,12020,8757,1430,1403,40130,17661,0.9802363406656239,0.026475308649400023,0.006988671481428173,0.11896838602329451,0.1602146853945415,0.1365446869097006,0.4400946922501869,41.73427200317383,2547.182872999656
segformer_b0_ade20k,images/9G0457494.jpg,9,4000,3000,512,512,9264814,68787,2661698,4701,8000,8736,192,170,40073,18965,0.9921304751120706,0.02519222775440993,0.00736982435825144,0.024,0.01945970695970696,0.02149268827173501,0.4732612981309111,76.76761627197266,2702.985228000216
segformer_b0_ade20k,images/9G0467538.jpg,9,4000,3000,512,512,9785184,97760,2117052,4,8113,8359,762,721,39193,18932,0.9901078099368731,0.04413918653140763,0.009891789329171551,0.09392333292247011,0.08625433664313913,0.08992562503524215,0.4830454417880744,63.13264083862305,2577.0942589997503
segformer_b0_ade20k,images/9G0477574.jpg,9,4000,3000,512,512,9333783,50214,2607569,8434,8000,8508,1404,1377,39177,17944,0.9937558231729358,0.0188931903018418,0.0053510247285884684,0.1755,0.16184767277856135,0.16839758424112433,0.4580238405186717,75.15570831298828,2869.7309429999223
segformer_b0_ade20k,images/9G0477620.jpg,9,4000,3000,512,512,9315671,25508,2638715,20106,8000,9169,2050,1995,43308,17618,0.9951273783460284,0.009574273624993104,0.0027307045502500274,0.25625,0.2175809793870651,0.23533761359402355,0.4068070564329916,76.75990295410156,2811.393353999847
segformer_b0_ade20k,images/9G0487687.jpg,9,4000,3000,512,512,8633958,342247,2975174,48621,10090,13716,2237,2235,64314,28952,0.9566896913026356,0.1031665863331787,0.03812825130442097,0.22170465807730427,0.16294838145231846,0.1878389690528067,0.4501663712410984,42.803199768066406,2684.404382000139
segformer_b0_ade20k,images/9G0487726.jpg,9,4000,3000,512,512,8705974,166982,3124321,2723,8022,9419,632,671,45006,21236,0.9808797726911935,0.05073431403915106,0.018819207488462695,0.0787833457990526,0.071238985030258,0.07482146905713608,0.47184819801804206,75.6180191040039,2601.992634000453
segformer_b0_ade20k,images/10G0135170.jpg,10,4000,3000,512,512,9694848,55641,2246794,2717,8002,8786,3375,3314,40335,16369,0.9940165315897153,0.024166154527706537,0.00570648302869733,0.42176955761059737,0.37719098565900294,0.3982366250655271,0.40582620552869714,75.89347076416016,2616.8261239999993
segformer_b0_ade20k,images/10G0135207.jpg,10,4000,3000,512,512,8370545,345117,3251867,32471,11005,16310,905,916,77076,36873,0.9568378761502597,0.09594621494007202,0.03959733638133282,0.08223534756928669,0.056161863887185776,0.06674253546436897,0.47839794488556747,76.44815826416016,2468.422842000109
segformer_b0_ade20k,images/10G0135234.jpg,10,4000,3000,512,512,9519921,17173,2351614,111292,12388,9050,1870,1919,41580,17971,0.9866853378378518,0.00724970206270129,0.0018006533226997657,0.15095253471101067,0.21204419889502762,0.17635756099507588,0.4322029822029822,76.3399658203125,2767.0824999995602
segformer_b0_ade20k,images/10G0145287.jpg,10,4000,3000,512,512,9477364,47016,2467597,8023,9013,8868,2184,2188,40364,17186,0.9942261148631673,0.018697111643024195,0.0049363843105797965,0.24231665372240097,0.2467298150654037,0.2445033221828116,0.42577544346447327,76.29571533203125,2583.0687939997006
segformer_b0_ade20k,images/10G0145309.jpg,10,4000,3000,512,512,9672464,46798,2200661,80077,10738,8572,480,474,39887,19386,0.9870526981462729,0.02082262679764125,0.004814974634905407,0.044701061650214195,0.05529631357909473,0.049437376064331164,0.48602301501742423,76.78915405273438,2726.7164909999337
segformer_b0_ade20k,images/10G0145323.jpg,10,4000,3000,512,512,9155230,62895,2774030,7845,8012,8739,2839,2842,40563,16694,0.9923325135460012,0.02217013139226451,0.00682297104888467,0.3543434847728407,0.32520883396269595,0.33915161004726235,0.41155733057219634,75.95484924316406,2606.226338999477
segformer_b0_ade20k,images/10G0145364.jpg,10,4000,3000,512,512,9377681,240772,2379553,1994,8964,10222,882,999,47366,22234,0.9747656215974164,0.09188631181246601,0.025032299892716634,0.09839357429718876,0.0977303854431618,0.09806085859091727,0.4694084364311954,69.2227554321289,2603.5849609997967
segformer_b0_ade20k,images/10G0155401.jpg,10,4000,3000,512,512,9354745,46785,2592469,6001,8000,8568,2121,2125,39535,17315,0.9943889634804286,0.01772660001651982,0.0049763176844619976,0.265125,0.24801587301587302,0.256285210518786,0.43796635892247376,75.13651275634766,2922.6139760003207
segformer_b0_ade20k,images/10G0155424.jpg,10,4000,3000,512,512,8451596,102447,3444255,1702,8432,10293,1303,1441,48773,22183,0.9878270098045232,0.028885144565289105,0.011976442016950348,0.1545303605313093,0.13999805693189546,0.14690569010422422,0.4548213150718635,76.8980484008789,2973.2838830004766
segformer_b0_ade20k,images/10G0165474.jpg,10,4000,3000,512,512,9711703,46604,2201535,40158,8532,8496,1232,1276,38769,17404,0.9911453477662062,0.020730034931114135,0.004775828430075012,0.1443975621190811,0.1501883239171375,0.14723602766032856,0.4489153705279992,41.78412628173828,2553.228582999509
segformer_b0_ade20k,images/10G0165482.jpg,10,4000,3000,512,512,9495239,94539,2408605,1617,8008,8372,1389,1432,37845,17145,0.9899747638377941,0.03776810283387612,0.009858309545851844,0.17345154845154845,0.17104634495938845,0.17224055042213937,0.4530321046373365,63.795936584472656,2564.2138399998657
segformer_b0_ade20k,images/10G0165509.jpg,10,4000,3000,512,512,9754331,33503,2186795,25371,8398,8405,835,807,38540,18220,0.9940005329553393,0.015089415925249674,0.0034229227835290217,0.09942843534174804,0.0960142772159429,0.09769153558214244,0.472755578619616,76.29459381103516,2529.270319999341
segformer_b0_ade20k,images/10G0175564.jpg,10,4000,3000,512,512,9749484,115304,2133507,1705,8178,9793,1634,1634,45527,20277,0.9881407709912732,0.05127331732190922,0.01168844175870784,0.19980435314257763,0.16685387521699171,0.18184853374881751,0.4453840578118479,76.8399658203125,2567.7786410005865
segformer_b0_ade20k,images/10G0175587.jpg,10,4000,3000,512,512,9293390,83096,2620677,2837,8024,10110,1579,1534,47217,20990,0.9908380380972059,0.03073334928634911,0.008862168620525857,0.19678464606181456,0.15173095944609297,0.1713456882810459,0.44454327890378464,41.56563186645508,2544.9071789998925
segformer_b0_ade20k,images/10G0185604.jpg,10,4000,3000,512,512,9112163,171698,2699293,16846,8646,12209,773,805,56591,26024,0.9797279927214135,0.05980443686518,0.018494245012931582,0.08940550543603978,0.06593496600868212,0.07589714267105277,0.4598611086568536,76.10841369628906,2549.990023000646
segformer_b0_ade20k,images/10G0185659.jpg,10,4000,3000,512,512,9139027,49696,2797854,13423,8214,9207,405,414,42627,20632,0.9931408391042698,0.017452195747221295,0.00540836849690648,0.049306062819576335,0.044965786901270774,0.04703601170977039,0.484012480352828,43.23017501831055,2759.9857100003646
segformer_b0_ade20k,images/11G0326681.jpg,11,4000,3000,512,512,8251226,76731,3662302,9741,11997,13475,2451,2499,62935,28682,0.9896287920238895,0.020521616150485967,0.00921366428765182,0.20430107526881722,0.18545454545454546,0.19442215088282502,0.4557400492571701,75.89746856689453,2711.572375000287
segformer_b0_ade20k,images/11G0326707.jpg,11,4000,3000,512,512,8839805,76570,3073306,10319,8000,8739,532,537,40977,19715,0.9902663852933684,0.024308893429455636,0.008587570621468926,0.0665,0.061448678338482665,0.06387462789883411,0.48112355711740734,75.47174072265625,2711.649245999979
segformer_b0_ade20k,images/11G0336752.jpg,11,4000,3000,512,512,8678934,265778,3050285,5003,8790,9847,1868,1923,46790,21001,0.9697441762111978,0.08014865821306773,0.029713421740129812,0.21251422070534698,0.19528790494566872,0.20353722711207403,0.44883522120111136,76.98777770996094,2901.5789939994647
segformer_b0_ade20k,images/11G0336770.jpg,11,4000,3000,512,512,8896794,82651,3013961,6594,8844,12697,2154,2144,58331,26596,0.9900684828988612,0.02669078334644444,0.009204466423036168,0.2435549525101764,0.1688587855398913,0.1994424030952212,0.4559496665580909,75.56902313232422,2775.641930999882
segformer_b0_ade20k,images/11G0346805.jpg,11,4000,3000,512,512,9446190,51082,2501091,1637,8000,8700,3017,3069,40162,15630,0.9944499942045976,0.020015100857191107,0.005378597138209793,0.377125,0.3527586206896552,0.3645350876674954,0.3891738459240078,41.46192169189453,2658.9776769997115
segformer_b0_ade20k,images/11G0346812.jpg,11,4000,3000,512,512,8841614,166453,2991319,614,8134,9105,1074,1132,42434,19096,0.9814548877910095,0.05271216541282905,0.018478215137609433,0.13203835751167936,0.1243272926963207,0.12806685691454403,0.45001649620587264,76.13807678222656,2872.4206960005176
segformer_b0_ade20k,images/11G0356840.jpg,11,4000,3000,512,512,8789741,97289,3111252,1718,8106,8820,1629,1648,40229,17905,0.9888615359553449,0.0303218815031505,0.010947301854500322,0.20096225018504812,0.18684807256235827,0.19364832188506664,0.44507693454970293,75.78623962402344,2811.944986000526
segformer_b0_ade20k,images/11G0356875.jpg,11,4000,3000,512,512,8843103,122533,3027996,6368,8144,9911,944,928,46208,20368,0.9856329756428999,0.03889283355271448,0.013666961273020676,0.11591355599214145,0.09363333669659973,0.10358896642799505,0.4407894736842105,77.66239929199219,2733.5023429996
segformer_b0_ade20k,images/11G0356897.jpg,11,4000,3000,512,512,8216156,531863,3251966,15,8126,9864,0,0,46599,23260,0.9392002820290822,0.14056211313989084,0.06079810754869188,0.0,0.0,0.0,0.4991523423249426,41.7720947265625,2797.0992230002594
segformer_b0_ade20k,images/11G0366917.jpg,11,4000,3000,512,512,9268125,133016,2559665,39194,9967,8803,2266,2266,41099,17423,0.9817580626111255,0.04939909332000337,0.014148920859712666,0.22735025584428614,0.2574122458252868,0.2414491209376665,0.4239275894790627,76.95951843261719,2989.0968830004567
segformer_b0_ade20k,images/11G0376953.jpg,11,4000,3000,512,512,9468011,68634,2451310,12045,8006,8757,1345,1375,39951,18286,0.9915507781695709,0.027236319537259558,0.007196870597573885,0.1679990007494379,0.1570172433481786,0.16232259440548236,0.4577106956021126,76.34246063232422,2982.7139080007328
segformer_b0_ade20k,images/11G0376971.jpg,11,4000,3000,512,512,9571747,17603,2403603,7047,8168,8632,5110,5226,39033,13810,0.997431327611811,0.007270343787352253,0.001835682293377549,0.6256121449559255,0.6054216867469879,0.6153513417655996,0.3538031921707273,63.12905502319336,2906.8209719998777
segformer_b0_ade20k,images/11G0376989.jpg,11,4000,3000,512,512,8906348,12596,3068430,12626,8000,8353,3979,3908,38044,14497,0.9971760843838205,0.004088248525004333,0.0014122748163908194,0.497375,0.4678558601699988,0.4821640460419376,0.3810587740510987,75.76783752441406,3080.4170029996385
segformer_b0_ade20k,images/11G0387032.jpg,11,4000,3000,512,512,9108242,75379,2798924,17455,8846,9537,993,990,44710,19263,0.9899105278556551,0.026225140494930424,0.00820798245049529,0.1122541261587158,0.10380622837370242,0.10786502207811252,0.43084321180943863,76.56883239746094,2841.477763999137
segformer_b0_ade20k,images/11G0387056.jpg,11,4000,3000,512,512,8746527,160347,3092905,221,8014,8501,1585,1558,39481,17700,0.9819730226297126,0.04928821991041579,0.018002612364337926,0.19777888694784126,0.18327255616986238,0.19024959921836362,0.44831691193232187,76.94412994384766,2691.478164999353
segformer_b0_ade20k,images/11G0387075.jpg,11,4000,3000,512,512,8914142,72124,3012322,1412,8222,8724,427,385,40042,19500,0.9918181314461867,0.02338312941773012,0.008026025492679606,0.05193383604962296,0.04413113250802384,0.04771560402855012,0.48698866190499973,75.96998596191406,2486.832422000589
segformer_b0_ade20k,images/12G0014103.jpg,12,4000,3000,512,512,9081547,143064,2774539,850,8198,10363,514,465,48043,22929,0.9844003459556113,0.0490347727226768,0.015508946664526017,0.06269821907782386,0.04487117630029914,0.05230749567879377,0.4772599546239827,75.83859252929688,2492.3364020005465
segformer_b0_ade20k,images/12G0024135.jpg,12,4000,3000,512,512,8901292,104262,2986657,7789,8844,10571,996,977,49209,22592,0.9875683195458111,0.03373171538950066,0.01157752204917099,0.11261872455902307,0.09242266578374798,0.10152606479609275,0.45910300961206285,75.6659164428711,2640.669434999836
segformer_b0_ade20k,images/12G0024175.jpg,12,4000,3000,512,512,9323831,152099,2501469,22601,9278,12615,726,763,58374,27857,0.9816076822826604,0.057318674328300616,0.016051089444518902,0.07824962276352662,0.060483551327784386,0.06822903182021191,0.47721588378387636,75.88134765625,2562.369342999773
segformer_b0_ade20k,images/12G0034215.jpg,12,4000,3000,512,512,9244364,140260,2610913,4463,8481,10590,254,259,49674,24426,0.9845860412199823,0.050981890270077525,0.014945723984253392,0.029949298431788705,0.02445703493862134,0.02692594750492127,0.49172605387124046,76.95369720458984,2710.0224919995526
segformer_b0_ade20k,images/12G0034260.jpg,12,4000,3000,512,512,8520834,421646,2569374,488146,29999,9951,1108,1102,46349,21391,0.9035279312317125,0.14097063877874438,0.04715090221057246,0.03693456448548285,0.11074263893076072,0.05539421175727418,0.46152020539817473,55.23775863647461,2630.5407199997717
segformer_b0_ade20k,images/12G0034267.jpg,12,4000,3000,512,512,9101935,222385,2635358,40322,11970,9529,1756,1792,45619,19921,0.971946925467092,0.07781840424418851,0.02384999656811435,0.1467000835421888,0.1880575086577815,0.16482405701109526,0.4366820842192946,73.72313690185547,2665.5860430000757
segformer_b0_ade20k,images/12G0034335.jpg,12,4000,3000,512,512,8625040,299073,3004797,71090,13495,9372,460,462,44231,21472,0.9588488442117427,0.09052202417165324,0.033512910470766114,0.03408669877732493,0.04929577464788732,0.040304158713270956,0.48545138025366824,75.45561981201172,2797.460520000641
segformer_b0_ade20k,images/12G0044346.jpg,12,4000,3000,512,512,9477834,21917,2414740,85509,11669,8640,2142,2176,39849,16938,0.9887925836127555,0.008994700526171719,0.002307113102227627,0.1835632873425315,0.2518518518518518,0.21235253296321996,0.42505458104343896,76.44096374511719,2858.170794000216
